player_id,signup_date,country,region,platform,acquisition_channel,age,skill_segment,device_name,email
P00826,"19.11.2025 10:35",DE,EMEA,steam,Organic,25,Casual,PS5,user826@example.com
P00827," 01/06/26 07:07",Nippon,APAC,iOS,Creator,34,Core,"Windows 10",user827@example.com
P00828,05-02-2026,Bharat,APAC,PlayStation,paid_search,18,casual,"Windows 11",user828@example.com
P00829,"09/12/25 17:54",U.S.A,NA,Steam,"Paid Search",NULL,Competitive,"Samsung Galaxy",user829@example.com
P00830,2025-09-06,U.S.A,NA,XBOX,"Paid Search",28,Competitive,"Xbox Series X",user830@example.com
P00831,"2026-01-04 09:33:25 ","South Korea",APAC,mobile,discord,26,Core,iPhone,user831@example.com
P00832,"11.08.2025 19:43",Nippon,APAC,"xbox series",youtube,20,Core,"Windows 11",user832@example.com
P00833,2025.09.23,UK,EMEA,Steam,"Friend Refer",32,Core,Pixel,user833@example.com
P00834,"2026-03-08 16:33:27",IN,APAC,"Epic PC",ORG,23,Core,"Windows 11",user834@example.com
P00835,25-01-2026,FR,EMEA,XBOX,"Paid Search",37,Core,iPhone,user835@example.com
P00836,2026-01-27T10:22:56Z,JP,APAC,PlayStation,YouTube,33,Casual,"Windows 11",user836@example.com
P00837,"Oct 08, 2025 11:53AM",México,LATAM,PC,Discord,20,Core,PS5,user837@example.com
P00838,"2025/09/12 ",DE,EMEA,"xbox series","App Store",30,Casual,"Samsung Galaxy",user838@example.com
P00839,11/27/2025,Brasil,LATAM,Android,Organic,NULL,Core,iPhone,
P00840,22-08-2025,India,APAC,steam,Referral,28,Casual,iPhone,user840@example.com
P00841," 2026-01-22T00:34:44Z",U.K.,EMEA,steam,ORG,43,Casual,iPhone,user841@example.com
P00842,2025.12.10,"United states",NA,xbox,Streamer,28,Casual,"Xbox Series X",user842@example.com
P00843,"10/02/25 12:27",GB,EMEA,pc,influencer,42,Core,"Android Tablet",user843@example.com
P00844,2025-12-14T10:47:53Z,France,EMEA,iOS,"Paid Search",44,Casual,"Windows 11",user844@example.com
P00845,2026.01.06,"United States",NA,"Epic PC","Friend Refer",42,Casual,"Xbox Series X",user845@example.com
P00846,2025/09/27,España,EMEA,mobile,Influencer,43,Competitive,"Android Tablet",user846@example.com
P00847,"2025-08-30 14:37:31",DE,EMEA,steam,Referral,17,Casual,"Windows 11",user847@example.com
P00848,"Mar 01, 2026",U.S.A,NA,PS,"Google Ads",23,Core,"Windows 10",user848@example.com
P00849,"01/08/26 21:50",KR,APAC,Xbox,Streamer,39,Casual,PS5,user849@example.com
P00850,01-01-2026,Japan,APAC,Playstation,YT,17,Casual,"Android Tablet",user850@example.com
P00851,"2025-11-06 23:58:22",australia,APAC,IOS/Android,Creator,33,Casual,iPad,user851@example.com
P00852,"2025.08.13 ",México,LATAM,Windows,discord,39,Competitive,"Windows 10",user852@example.com
P00853,"09/19/25 00:30","United States",NA,PS5,"Paid Search",24,Core,iPhone,user853@example.com
P00854,"2026-01-24T22:36:09Z ",MX,LATAM,Mobile,YouTube,22,Casual,"Samsung Galaxy",user854@example.com
P00855,2025-12-12T15:32:06Z,Australia,APAC,PS5,referral,20,Casual,iPhone,user855@example.com
P00856,"Dec 22, 2025",FR,EMEA,Android,Organic,33,Casual,"Xbox Series X",user856@example.com
P00857,,Mexico,LATAM,ps5,influencer,27,Casual,"Windows 10",user857@example.com
P00858,"Jan 17, 2026 11:52AM",AU,APAC,steam,Discord,29,core,iPad,user858@example.com
P00859,"Nov 13, 2025 05:26AM ",India,APAC,pc,organic,19,Casual,"Windows 11",user859@example.com
P00860,16-12-2025,Mexico,LATAM,iOS,referral,38,Casual,iPhone,user860@example.com
P00861,2026-02-17,CA,NA,Android,influencer,32,Core,PS5,user861@example.com
P00862,2025-09-22T15:05:40Z,Mexico,LATAM,"Epic PC",paid_search,23,Casual,"Windows 10",user862@example.com
P00863,"2025-08-19 19:53:31","United Kingdom",EMEA,pc,ORG,29,Competitive,iPhone,user863@example.com
P00864,"Nov 28, 2025","United States",NA,Android,Community,36,Core,"Windows 10",user864@example.com
P00865,2025-11-24,Korea,APAC,Mobile,ORG,20,Core,"Xbox Series X",user865@example.com
P00866,"2026-02-19 12:57:47",,EMEA,XBOX,Creator,39,Casual,PS5,user866@example.com
P00867,2025.12.05,U.K.,EMEA,Mobile,Influencer,34,Competitive,"Windows 10",user867@example.com
P00868,2025-11-18T07:26:28Z,USA,NA,Windows,"Paid Search",45,Core,"Android Tablet",user868@example.com
P00869,"Nov 25, 2025 ",U.S.A,NA,PC,,38,Casual,"Windows 10",user869@example.com
P00870,08/18/2025,India,APAC,PS5,"Store Feature",42,Core,PS5,user870@example.com
P00871," 2025-10-17 15:49:51",USA,NA,Ps5,"App Store",24,CASUAL,"Xbox Series X",user871@example.com
P00872,"09/08/25 08:18",U.S.A,NA,pc,"Paid Search",37,Core,PS5,user872@example.com
P00873,03/06/2026,Japan,APAC,XBOX,"Friend Refer",36,Casual,iPhone,user873@example.com
P00874,"01/23/26 17:22",India,APAC,ps5,Community,22,Core,"Windows 10",user874@example.com
P00875,2025.12.22,"United states",NA,Android,referral,28,Casual,PS5,user875@example.com
P00876,2025-10-11,DE,EMEA,iOS,"Google Ads",45,Competitive,PS5,user876@example.com
P00877," 2026-01-17 05:44:31",Japan,APAC,PlayStation,discord,22,Casual,PS5,user877@example.com
P00878,"Aug 09, 2025 08:07AM",GB,EMEA,IOS/Android,,20,Casual,Pixel,user878@example.com
P00879,10/14/2025,"United States",NA,iOS,Community,24,Competitive,,user879@example.com
P00880,2025.12.30,"United States",NA,steam,organic,22,Casual,Pixel,user880@example.com
P00881,11/06/2025,"United states",NA,IOS/Android,Referral,37,Casual,PS5,user881@example.com
P00882,"Nov 18, 2025 11:49AM",India,APAC,"Epic PC",Community,27,Core,iPhone,user882@example.com
P00883,2025/08/05,India,APAC,steam,"Google Ads",20,CORE,"Windows 11",user883@example.com
P00884,"Sep 02, 2025",U.S.A,NA,Windows,Influencer,34,Casual,iPad,user884@example.com
P00885,2026-01-23,Bharat,APAC,PC/Steam,Streamer,22,Competitive,"Samsung Galaxy",user885@example.com
P00886,"2026-01-02 15:01:04",JP,APAC,Mobile,twitch,18,Casual,Pixel,
P00887,2025-09-17,Deutschland,EMEA,Windows,influencer,21,Casual,"Windows 11",user887@example.com
P00888,15-08-2025,India,APAC,NULL,"Google Ads",22,Competitive,"Windows 10",user888@example.com
P00889,2025/10/03,australia,APAC,PC,YouTube,31,Core,PS5,user889@example.com
P00890,2025.08.29,"United States",,PC/Steam,Organic,20,Core,"Android Tablet",user890@example.com
P00891,"Nov 05, 2025",USA,NA,Ps5,Organic,21,Core,PS5,user891@example.com
P00892,"Nov 18, 2025 12:05PM",Deutschland,EMEA,IOS/Android,referral,20,Core,PS5,user892@example.com
P00893,2026-03-04,"United Kingdom",EMEA,Mobile,"Google Ads",21,CORE,"Xbox Series X",user893@example.com
P00894,"02/14/26 05:15",Bharat,APAC,Steam,Discord,18,Core,"Windows 11",user894@example.com
P00895,"Sep 27, 2025",FR,EMEA,mobile,AppStore,19,Core,"Windows 10",user895@example.com
P00896,"09/25/25 22:45","South Korea",APAC,PlayStation,twitch,38,CASUAL,iPhone,user896@example.com
P00897,"01/29/26 01:56",US,NA,iOS,YT,41,Casual,"Android Tablet",user897@example.com
P00898,,"United States",NA,PC/Steam,"Paid Search",27,Casual,"Windows 10",user898@example.com
P00899,"10/09/25 05:48",MX,LATAM,Mobile,"Google Ads",28,Casual,"Xbox Series X",user899@example.com
P00900,10/22/2025,UK,EMEA,PlayStation,influencer,38,Core,"Android Tablet",user900@example.com
P00901,2025/10/31,DE,EMEA,PS5,Discord,27,Competitive,"Samsung Galaxy",user901@example.com
P00902,"16.10.2025 09:04",India,APAC,ps5,Referral,24,Core,iPad,user902@example.com
P00903,"11/12/25 06:41 ",Korea,APAC,Windows,Discord,20,Casual,"Steam Deck",user903@example.com
P00904,"16.10.2025 02:47",France,EMEA,Android,AppStore,44,Core,"Steam Deck",user904@example.com
P00905,2026-02-18T12:45:31Z,U.S.A,NA,"Epic PC",organic,30,Competitive,"Windows 11",user905@example.com
P00906,"Sep 17, 2025 04:10AM",UK,EMEA,PC/Steam,Influencer,NULL,Core,iPhone,user906@example.com
P00907,2026.01.21,BR,LATAM,IOS/Android,Twitch,36,Competitive,"Windows 11",user907@example.com
P00908,09/18/2025,U.K.,EMEA,Playstation,,35,Casual,"Windows 11",user908@example.com
P00909,"11/18/25 03:31",Australia,APAC,IOS/Android,YouTube,21,Casual,PS5,user909@example.com
P00910,"03/07/26 05:32",México,LATAM,PlayStation,Organic,36,Casual,"Windows 11",user910@example.com
P00911,"2026-02-12 14:10:24","United Kingdom",EMEA,XBOX,ORG,22,Competitive,"Windows 11",
P00912,"08/19/25 03:40 ",España,EMEA,iOS,referral,39,Casual,"Windows 10",
P00913,01/25/2026,GB,EMEA,Ps5,Creator,38,Casual,"Windows 11",user913@example.com
P00914,2026-01-31,USA,NA,IOS/Android,paid_search,30,Casual,iPad,user914@example.com
P00915,08/22/2025,Deutschland,EMEA,PC,"Paid Search",45,casual,"Windows 11",user915@example.com
P00916,2025-10-22T05:56:22Z,France,EMEA,Android,"Google Ads",32,Core,"Xbox Series X",user916@example.com
P00917,2025/08/19,Mexico,LATAM,PS,influencer,27,Casual,Pixel,user917@example.com
P00918,"Feb 23, 2026 08:53PM",IN,APAC,IOS/Android,"Google Ads",40,Core,"Android Tablet",user918@example.com
P00919,2025-08-04T06:37:05Z,Canada,NA,"xbox series",paid_search,35,Core,"Windows 10",user919@example.com
P00920,"01/10/26 18:42",Australia,APAC,"Epic PC",Community,31,Core,iPad,user920@example.com
P00921,"Dec 01, 2025 03:54AM",Deutschland,EMEA,"Epic PC",influencer,34,Casual,"Windows 11",user921@example.com
P00922,2025/08/15,U.S.A,NA,PS,organic,35,Competitive,"Xbox Series X",user922@example.com
P00923,"2025-09-04 12:37:12",U.K.,EMEA,mobile,referral,18,Casual,"Android Tablet",
P00924,"Nov 21, 2025 ",U.S.A,NA,IOS/Android,"Store Feature",17,Core,,user924@example.com
P00925,"04.12.2025 06:32","United states",NA,XBOX,influencer,44,CORE,iPhone,user925@example.com
P00926,01-09-2025,DE,EMEA,NULL,"Friend Refer",28,Casual,"Windows 11",user926@example.com
P00927,2026/01/01,U.K.,EMEA,Ps5,Creator,17,Core,"Windows 10",user927@example.com
P00928," 05.11.2025 09:47",México,LATAM,Steam,Twitch,32,Casual,"Samsung Galaxy",user928@example.com
P00929,"Aug 19, 2025 11:56AM",,EMEA,iOS,referral,17,casual,"Xbox Series X",user929@example.com
P00930,"2025-10-08 08:15:52",Brazil,LATAM,Steam,"Paid Search",42,Competitive,PS5,user930@example.com
P00931,2025.11.02,"United Kingdom",EMEA,"Xbox Series X",Organic,32,Core,PS5,user931@example.com
P00932,09-10-2025,"United states",NA,"Epic PC",organic,23,Competitive,PS5,user932@example.com
P00933,2025/10/09,MX,LATAM,Windows,Organic,18,Core,iPhone,user933@example.com
P00934,2025-08-10T22:38:41Z,Brazil,LATAM,Android,"App Store",26,Core,"Steam Deck",user934@example.com
P00935,"2025-08-17 02:28:36",India,APAC,Windows,"Google Ads",45,casual,PS5,user935@example.com
P00936,2026-01-04,Nippon,APAC,mobile,YT,19,Core,"Samsung Galaxy",user936@example.com
P00937,2026/02/25,Deutschland,EMEA,Ps5,"Store Feature",26,Casual,PS5,user937@example.com
P00938,09-11-2025,"United Kingdom",EMEA,iOS,paid_search,23,Competitive,"Windows 10",user938@example.com
P00939,2026-01-22T23:01:19Z,Bharat,,"Epic PC",paid_search,44,Core,PS5,user939@example.com
P00940,"08/19/25 16:04",Brasil,LATAM,Android,organic,27,Core,"Windows 11",user940@example.com
P00941,"2025-09-05 02:02:52",USA,NA,Xbox,"Paid Search",25,Core,"Steam Deck",user941@example.com
P00942,"Aug 06, 2025 06:39AM",AU,APAC,IOS/Android,Twitch,,Core,"Windows 10",user942@example.com
P00943,"Dec 17, 2025",India,APAC,iOS,AppStore,20,Core,"Android Tablet",user943@example.com
P00944,,Brasil,LATAM,"xbox series",organic,45,Casual,"Samsung Galaxy",user944@example.com
P00945," 2025-12-03 11:37:49",Germany,EMEA,XBOX,"Paid Search",29,Casual,"Android Tablet",user945@example.com
P00946,"02/25/26 15:13 ",U.K.,EMEA,Windows,Discord,45,Casual,"Windows 11",user946@example.com
P00947,"07.02.2026 01:57 ","République Française",EMEA,PC,twitch,35,Casual,"Windows 11",user947@example.com
P00948,"Dec 27, 2025","United states",NA,IOS/Android,organic,17,Casual,PS5,user948@example.com
P00949,"11/06/25 19:46",IN,APAC,steam,Twitch,27,Core,iPhone,user949@example.com
P00950,10/17/2025,Korea,APAC,NULL,YouTube,26,CASUAL,PS5,user950@example.com
P00951,"Jan 17, 2026 08:38AM",Brazil,LATAM,"Epic PC",organic,32,Casual,"Windows 11",user951@example.com
P00952,2026-02-13T08:07:42Z,Canada,NA,Windows,"Google Ads",29,Casual,"Windows 10",user952@example.com
P00953,,USA,NA,Mobile,ORG,33,Casual,"Steam Deck",user953@example.com
P00954,03-11-2025,US,NA,NULL,Creator,31,Core,"Samsung Galaxy",user954@example.com
NULL,"2025-10-07 11:23:57 ","United States",NA,steam,"Paid Search",41,Casual,"Xbox Series X",user955@example.com
P00956,"Dec 21, 2025 ","United States",NA,"xbox series",AppStore,24,Casual,"Windows 11",user956@example.com
P00957,2025/12/26,"United Kingdom",EMEA,steam,organic,31,Core,iPhone,user957@example.com
P00958,,U.S.A,NA,PC/Steam,referral,37,Casual,"Samsung Galaxy",user958@example.com
P00959,2026-03-03,U.S.A,NA,PC,Organic,17,Casual,iPhone,user959@example.com
P00960,"14.11.2025 23:37",Korea,APAC,"Epic PC",AppStore,36,Casual,"Windows 10",user960@example.com
P00961,,Australia,APAC,NULL,Influencer,38,Casual,PS5,user961@example.com
P00962,"05.10.2025 15:56",UK,NULL,Android,ORG,39,Core,"Samsung Galaxy",user962@example.com
P00963,12/27/2025,,APAC,Android,"Paid Search",28,Core,"Windows 11",user963@example.com
P00964,"2026-03-05 23:53:02",España,EMEA,"Xbox Series X",,33,Competitive,"Windows 10",user964@example.com
P00965,"Dec 08, 2025",India,APAC,PlayStation,organic,26,Core,"Windows 11",user965@example.com
P00966,2026-01-02T15:02:58Z,Korea,APAC,NULL,organic,19,Core,"Windows 11",user966@example.com
P00967,"11/22/25 01:54",ES,EMEA,pc,discord,unknown,Casual,PS5,user967@example.com
P00968,2025/10/18,U.S.A,NA,PC/Steam,"Paid Search",39,Core,"Windows 11",user968@example.com
P00969,2025-09-24,australia,APAC,PC,Organic,45,Core,iPhone,user969@example.com
P00970,2026.02.18,"United Kingdom",EMEA,xbox,YouTube,45,Casual,PS5,user970@example.com
P00971,2026.03.06,FR,EMEA,Mobile,Creator,32,Casual,"Android Tablet",user971@example.com
P00972,2026-02-07T13:58:45Z,"United States",NA,PS5,organic,20,Competitive,"Windows 11",user972@example.com
P00973,"15.10.2025 20:20",U.K.,EMEA,Xbox,"Paid Search",37,Core,"Steam Deck",user973@example.com
P00974,2025.10.23,US,NA,iOS,Creator,22,Casual,"Windows 11",user974@example.com
P00975,"2025-09-09 18:40:24",Brasil,,iOS,"Paid Search",42,Core,"Android Tablet",user975@example.com
P00976,"10.10.2025 05:58",Mexico,LATAM,steam,"Google Ads",44,Casual,iPhone,user976@example.com
P00977,2025.09.03,Brasil,LATAM,steam,Influencer,43,core,PS5,user977@example.com
P00978,,ES,EMEA,steam,"Paid Search",39,Casual,"Windows 11",user978@example.com
P00979,2025/11/04,"United States",NA,pc,Community,37,Casual,"Windows 11",user979@example.com
P00980,"2025-12-01 10:50:43",AU,APAC,IOS/Android,"Friend Refer",25,CORE,Pixel,user980@example.com
P00981,"Sep 08, 2025",IN,APAC,Mobile,Organic,39,Casual,"Xbox Series X",user981@example.com
P00982,2026-03-07T21:08:04Z,MX,LATAM,"Xbox Series X","Friend Refer",34,Core,"Windows 10",user982@example.com
P00983,2025-10-10,India,APAC,NULL,organic,20,Casual,iPhone,user983@example.com
P00984,2025.12.15,US,NA,Android,organic,43,Core,"Windows 11",user984@example.com
P00985,"Mar 07, 2026",JP,APAC,XBOX,organic,19,Casual,iPhone,user985@example.com
P00986,"2026-01-05 02:52:29",ES,EMEA,xbox,YT,27,Core,"Steam Deck",user986@example.com
P00987,2025-09-08,Deutschland,EMEA,pc,paid_search,34,Core,"Windows 10",user987@example.com
P00988,"2025-11-04 02:10:51 ",India,APAC,Mobile,Organic,,Casual,PS5,user988@example.com
P00989,"2025-10-07 17:04:19",US,NA,XBOX,"Friend Refer",27,Core,Pixel,user989@example.com
P00990,2025-10-14T07:25:18Z,Germany,EMEA,iOS,"Google Ads",22,Core,PS5,user990@example.com
P00991,"2025-09-24 15:22:45",,LATAM,Android,ORG,35,Core,"Windows 11",user991@example.com
P00992,"Dec 24, 2025 04:43AM",,APAC,"xbox series",discord,36,Competitive,"Xbox Series X",user992@example.com
P00993,31-10-2025,IN,APAC,PC,influencer,27,Casual,"Windows 10",user993@example.com
P00994,"2025.10.31 ",Australia,APAC,Ps5,influencer,25,Casual,"Windows 10",user994@example.com
P00995,"01/24/26 04:44",España,EMEA,mobile,Twitch,40,Core,PS5,user995@example.com
P00996,"10-12-2025 ","United Kingdom",EMEA,Steam,organic,44,Competitive,"Windows 11",user996@example.com
P00997,2025.11.03,Deutschland,EMEA,Windows,"Paid Search",43,Casual,"Samsung Galaxy",user997@example.com
P00998,12/16/2025,"United States",NA,Android,youtube,35,Casual,"Samsung Galaxy",user998@example.com
P00999,"Jan 30, 2026 09:40AM",Germany,EMEA,Android,Streamer,34,Core,iPhone,user999@example.com
P01000,2025/09/27,DE,EMEA,steam,Discord,26,Casual,PS5,user1000@example.com
P01001,"Nov 12, 2025",canada,NA,Steam,"Google Ads",26,Casual,"Windows 10",user1001@example.com
P01002,"12/07/25 00:14",México,LATAM,XBOX,ORG,unknown,Core,Pixel,user1002@example.com
P01003,"11.12.2025 21:32",IN,APAC,Mobile,Twitch,32,Casual,iPhone,user1003@example.com
P01004,"2025-09-09T19:07:36Z ",Mexico,LATAM,steam,youtube,36,Core,"Windows 11",user1004@example.com
P01005,10-09-2025,Deutschland,EMEA,"xbox series","Paid Search",43,Core,PS5,user1005@example.com
P01006,"2025-11-10 04:26:55",canada,NA,Windows,"Friend Refer",40,Casual,PS5,user1006@example.com
P01007,"Nov 04, 2025 09:08PM",australia,APAC,pc,paid_search,37,CORE,"Windows 10",user1007@example.com
P01008,"2025-10-15 17:29:04",UK,EMEA,Windows,influencer,37,Competitive,iPad,user1008@example.com
P01009,"Mar 02, 2026",U.K.,EMEA,iOS,"Friend Refer",26,Casual,"Xbox Series X",user1009@example.com
P01010,2026-03-06T09:45:41Z,US,NA,"Epic PC",Creator,33,Core,"Steam Deck",user1010@example.com
P01011,"Aug 10, 2025 12:57PM",BR,LATAM,Playstation,AppStore,40,Casual,"Steam Deck",user1011@example.com
P01012,2026-02-08,Bharat,APAC,PS,paid_search,42,Casual,"Samsung Galaxy",user1012@example.com
NULL,"2025-11-20 08:01:17",US,NA,"Epic PC",Discord,45,Core,"Xbox Series X",user1013@example.com
P01014,2026.01.09,DE,EMEA,Xbox,AppStore,43,COMPETITIVE,PS5,user1014@example.com
P01015,"Oct 13, 2025",India,APAC,"Epic PC",ORG,23,core,iPad,user1015@example.com
P01016," 21.12.2025 00:12",IN,APAC,IOS/Android,youtube,39,Core,"Samsung Galaxy",user1016@example.com
P01017,14-02-2026,"United States",NA,Playstation,Streamer,,Casual,"Windows 10",user1017@example.com
P01018,2025/09/18,U.S.A,NA,"xbox series",influencer,39,Core,"Windows 11",user1018@example.com
P01019,2026/01/04,canada,NA,Playstation,,18,Casual,"Samsung Galaxy",user1019@example.com
P01020,"Sep 06, 2025",Korea,APAC,pc,organic,17,Casual,"Windows 10",user1020@example.com
P01021,"Oct 31, 2025 10:25AM",DE,EMEA,Xbox,AppStore,32,Core,"Steam Deck",user1021@example.com
P01022,2026-02-03T13:33:25Z,AU,APAC,Android,"Google Ads",33,Core,"Windows 11",user1022@example.com
P01023,"Jan 02, 2026 03:26AM",Deutschland,EMEA,"Epic PC",YouTube,24,Casual,"Windows 11",user1023@example.com
P01024,"2026-01-04 23:10:08","United States",NA,"Xbox Series X",,40,Core,"Steam Deck",user1024@example.com
P01025,2026/01/28,UK,EMEA,Steam,referral,34,Competitive,"Xbox Series X",user1025@example.com
P01026,2025/12/16,Deutschland,EMEA,mobile,Organic,32,Casual,"Windows 11",user1026@example.com
P01027,2025-12-11,India,APAC,steam,paid_search,25,Core,"Xbox Series X",
P01028,"Aug 05, 2025",GB,EMEA,pc,Twitch,25,Core,"Android Tablet",user1028@example.com
P01029,"30.01.2026 02:30",Korea,APAC,mobile,referral,19,Casual,iPhone,user1029@example.com
P01030,2025.09.09,U.K.,EMEA,PC,"Paid Search",36,Core,"Windows 11",user1030@example.com
P01031,"2025-10-21 15:36:00",U.K.,EMEA,xbox,paid_search,unknown,Core,PS5,
P01032,06-02-2026,Australia,APAC,IOS/Android,ORG,30,Competitive,"Android Tablet",user1032@example.com
P01033,02/01/2026,BR,LATAM,xbox,Creator,36,Casual,"Xbox Series X",user1033@example.com
P01034,2025/10/29,DE,EMEA,IOS/Android,twitch,36,Core,"Windows 10",user1034@example.com
P01035,2025.11.26,JP,APAC,iOS,Streamer,28,Core,"Windows 11",user1035@example.com
P01036,"Dec 03, 2025 10:07PM",JP,APAC,"xbox series",YT,28,Casual,"Xbox Series X",user1036@example.com
P01037,"Sep 02, 2025",BR,LATAM,pc,"Google Ads",24,COMPETITIVE,"Steam Deck",user1037@example.com
P01038,2025/09/23,Brasil,LATAM,Android,Streamer,17,Casual,iPhone,user1038@example.com
P01039,24-08-2025,Australia,APAC,PC/Steam,organic,17,Casual,"Samsung Galaxy",user1039@example.com
P01040,2025-12-05,U.S.A,NA,"Epic PC",Influencer,38,CORE,PS5,user1040@example.com
P01041,"09/06/25 10:17",MX,LATAM,steam,discord,39,Casual,"Windows 10",user1041@example.com
P01042,2025-12-25,Germany,EMEA,XBOX,paid_search,21,casual,PS5,user1042@example.com
P01043,11/19/2025,Brasil,LATAM,Playstation,Organic,31,Casual,"Samsung Galaxy",user1043@example.com
P01044,"09/20/25 14:47",France,EMEA,PC,"Paid Search",42,Core,iPhone,user1044@example.com
P01045,"Jan 22, 2026",México,LATAM,Mobile,youtube,22,Core,"Xbox Series X",user1045@example.com
P01046,"01/01/26 11:00",FR,EMEA,mobile,Organic,35,Casual,"Steam Deck",
P01047,"10/17/25 14:50",Brazil,LATAM,"Epic PC",organic,40,Core,"Android Tablet",
P01048,2025.11.11,France,EMEA,iOS,twitch,33,Competitive,"Xbox Series X",
P01049,"2025-09-25 02:49:12",U.K.,EMEA,Mobile,organic,44,Core,"Windows 11",user1049@example.com
P01050,11/18/2025,UK,EMEA,Mobile,Influencer,43,Core,Pixel,user1050@example.com
P01051," 2026-02-20 12:22:28",DE,EMEA,Windows,youtube,43,core,iPhone,user1051@example.com
P01052,23-09-2025,DE,EMEA,PC,YouTube,37,Casual,"Windows 10",user1052@example.com
P01053,08/24/2025,Bharat,APAC,Playstation,discord,21,Core,"Windows 10",user1053@example.com
P01054,2026.01.24,DE,EMEA,ps5,Twitch,39,Casual,"Windows 10",user1054@example.com
P01055,2025/12/10,Korea,APAC,mobile,"Paid Search",43,Competitive,"Xbox Series X",user1055@example.com
P01056,"Jan 18, 2026 08:45PM","United states",NA,iOS,referral,34,Casual,PS5,user1056@example.com
P01057,2025/09/22,JP,APAC,Mobile,YT,32,Casual,PS5,user1057@example.com
P01058,"12.12.2025 10:29",U.K.,EMEA,Android,"Paid Search",21,Competitive,PS5,user1058@example.com
P01059,2025.12.18,,APAC,steam,ORG,28,Casual,"Windows 10",user1059@example.com
P01060,"09/18/25 16:40",BR,LATAM,Steam,AppStore,36,Competitive,"Xbox Series X",user1060@example.com
P01061," 2025-09-22 15:57:09",Canada,,Playstation,"Google Ads",38,Casual,"Windows 10",user1061@example.com
P01062,2025-11-22,USA,NA,Android,Discord,39,Casual,"Samsung Galaxy",user1062@example.com
P01063,"Sep 23, 2025",Brazil,LATAM,Android,Organic,19,Core,PS5,user1063@example.com
P01064,"10.02.2026 12:07",BR,LATAM,iOS,Referral,28,Core,"Xbox Series X",user1064@example.com
P01065,2026-01-05T23:05:47Z,"United states",NA,Android,Organic,17,Core,iPhone,user1065@example.com
P01066," 02-12-2025",Mexico,LATAM,Steam,YouTube,20,Casual,iPhone,user1066@example.com
P01067,10/30/2025,,LATAM,Ps5,Community,32,Casual,iPhone,user1067@example.com
P01068,2026.02.03,australia,APAC,IOS/Android,"Store Feature",38,Competitive,"Xbox Series X",user1068@example.com
P01069,"12/26/2025 ",AU,APAC,Android,"Paid Search",39,Core,"Steam Deck",user1069@example.com
P01070," 11/04/25 16:21",Mexico,LATAM,Windows,"Paid Search",28,CORE,"Xbox Series X",user1070@example.com
P01071,,México,LATAM,mobile,Organic,21,Competitive,"Samsung Galaxy",user1071@example.com
P01072,22-12-2025,US,NA,Playstation,ORG,41,Casual,"Windows 11",user1072@example.com
NULL,2026-02-20T08:23:54Z,México,LATAM,Steam,paid_search,NULL,Core,"Windows 11",user1073@example.com
P01074,2026-01-06,GB,EMEA,ps5,influencer,23,Casual,"Samsung Galaxy",user1074@example.com
P01075,2025.12.09,India,APAC,Android,"Paid Search",16,Casual,"Samsung Galaxy",user1075@example.com
P01076,"Aug 20, 2025","United Kingdom",EMEA,XBOX,Influencer,26,Competitive,Pixel,user1076@example.com
P01077,2025.10.23,Japan,APAC,Xbox,"Paid Search",25,Core,"Samsung Galaxy",user1077@example.com
P01078,"08/10/25 19:45","South Korea",APAC,XBOX,Twitch,27,Casual,iPhone,user1078@example.com
P01079,2025.12.04,U.S.A,NA,Windows,"Store Feature",25,Core,"Windows 11",user1079@example.com
P01080,2026-03-02T19:21:32Z,"United States",NA,pc,"Google Ads",39,Casual,PS5,user1080@example.com
P01081,"Aug 22, 2025 07:38PM",Nippon,APAC,xbox,ORG,42,Core,Pixel,user1081@example.com
P01082," 2026-01-11",India,APAC,Xbox,twitch,24,Core,"Android Tablet",user1082@example.com
P01083,"2025-12-04 16:46:15",MX,LATAM,Xbox,Discord,18,Casual,"Windows 10",user1083@example.com
P01084,2025-10-10,GB,EMEA,pc,organic,45,Casual,"Windows 11",user1084@example.com
P01085,2025.12.17,DE,EMEA,Android,"Paid Search",28,Casual,PS5,user1085@example.com
P01086,"2025-12-17 10:46:25",U.K.,EMEA,Mobile,Streamer,39,casual,PS5,user1086@example.com
P01087,2025/09/14,US,NA,Mobile,Creator,26,Casual,iPhone,user1087@example.com
P01088,2026-03-02T15:15:40Z,BR,LATAM,Xbox,referral,33,Casual,"Windows 10",user1088@example.com
P01089,"Sep 23, 2025",U.S.A,NA,Android,YT,30,Casual,iPhone,user1089@example.com
P01090,"20.10.2025 13:12",KR,APAC,steam,Twitch,NULL,Competitive,iPhone,user1090@example.com
P01091,2025-09-28T06:43:06Z,AU,APAC,Steam,"Friend Refer",18,Casual,"Windows 10",user1091@example.com
P01092," 2025/09/26","United states",NA,"xbox series","Google Ads",37,Core,PS5,user1092@example.com
P01093,2025-11-28,España,EMEA,mobile,"Paid Search",25,Casual,"Windows 10",user1093@example.com
P01094,2025/11/01,"United Kingdom",EMEA,"Xbox Series X",Twitch,32,Competitive,iPad,user1094@example.com
P01095,"2025-11-27 19:43:03 ","République Française",NULL,Android,Organic,42,Casual,"Android Tablet",user1095@example.com
P01096,"11/20/25 18:03","United States",NA,PS,"Store Feature",34,Casual,iPad,
P01097,"02/12/26 22:14",U.S.A,NA,PC/Steam,influencer,41,Core,iPad,user1097@example.com
